스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6414628,126.6801343,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.64128956,126.6798559,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.64115693,126.6795436,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6410243,126.6792312,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 2009,36.6423093,126.6825819,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6421745,126.6826379,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6420874,126.6824445,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6418903,126.6822773,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6417396,126.6820287,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6416738,126.6816616,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6415717,126.6812894,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6414925,126.6809393,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6414407,126.6806477,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6413872,126.6803951,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6412226,126.6800655,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.64102425,126.6798426,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.64090742,126.6795935,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6407906,126.6793445,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6412883,126.6805148,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6411803,126.6802111,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 2009,36.6419987,126.6829171,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6418686,126.6826898,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6416874,126.6825834,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.641451,126.6826426,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6413816,126.6827196,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1377,36.6413268,126.682911,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1376,36.6449906,126.681215,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1376,36.64480153,126.6810017,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1211,36.64461245,126.6807883,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1211,36.64442337,126.680575,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1211,36.6442343,126.6803616,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1808,36.6473179,126.6781028,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1809,36.6471188,126.6783579,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1809,36.6469378,126.6786269,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1809,36.6467479,126.6789099,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1809,36.6465625,126.6791957,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1809,36.6463751,126.679487,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1809,36.6462053,126.6797755,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6460138,126.6801257,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6458555,126.6804531,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6456587,126.6807223,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6454711,126.6810081,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6452892,126.6812928,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1376,36.6450075,126.6810626,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1376,36.644812,126.6808902,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1376,36.645028,126.6809007,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1809,36.6452169,126.6809144,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1809,36.6452895,126.6810524,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1809,36.6452016,126.681222,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 975,36.6481909,126.6848412,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 975,36.6481045,126.6845808,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 975,36.6478997,126.6844866,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 975,36.6476587,126.6843677,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 975,36.6474703,126.6846846,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 975,36.647625,126.6847516,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 975,36.6479033,126.6847755,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 975,36.6474078,126.6849945,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1375,36.6423506,126.6823549,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1917,36.64797313,126.6783284,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1917,36.64762905,126.6779977,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1917,36.64728497,126.6776669,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1808,36.64694088,126.6773361,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1808,36.6465968,126.6770054,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1808,36.6484379,126.6789559,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1808,36.64809122,126.6786189,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1808,36.64774454,126.678282,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1808,36.64739786,126.677945,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1808,36.64705118,126.6776081,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1808,36.6467045,126.6772711,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1372,36.6438804,126.6800007,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1372,36.64365592,126.6797661,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1372,36.64343144,126.6795315,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1372,36.64320697,126.6792969,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1372,36.64298249,126.6790623,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1372,36.64275801,126.6788278,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1372,36.64253353,126.6785932,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1372,36.64230906,126.6783586,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1372,36.64208458,126.678124,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1912,36.6418601,126.6778894,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6475733,126.6835091,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.64736782,126.683332,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6471356,126.6831692,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6469145,126.6830119,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6466979,126.6828489,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6465084,126.6827024,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6462665,126.682481,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6460474,126.6822901,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6458576,126.6821016,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6456158,126.6818858,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1204,36.6453828,126.6816307,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1983,36.6458411,126.6772317,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1371,36.6456425,126.6769792,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1371,36.6454487,126.6767769,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1371,36.6453137,126.6765963,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1371,36.6454668,126.6763652,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1917,36.6455182,126.6758564,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1840,36.64519825,126.6755403,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1840,36.6448783,126.6752242,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1917,36.64455835,126.6749081,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1840,36.6442384,126.674592,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1840,36.6452553,126.6757913,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1840,36.64493603,126.6754675,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1840,36.64461677,126.6751437,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1840,36.6442975,126.6748199,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1203,36.6484018,126.6797358,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1203,36.6485957,126.6794186,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1203,,126.6793639,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
1,충청남도,홍성군,-,,충청남도 홍성군 홍북읍 신경리 1917,36.6490321,126.6793067,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2021-07-31,4600000,충청남도 홍성군
